column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing,source,cat,keep,numeric,categorical
CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_FRONTALPOLE_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_FRONTALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,object,81,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_FUSIFORM_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_FUSIFORM_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_INFERIORPARIETAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_INFERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_INSULA_UCBERKELEYAV1451_10_17_16,object,87,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_INSULA_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_LINGUAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_LINGUAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARACENTRAL_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARACENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARAHIPPOCAMPAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARSOPERCULARIS_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARSORBITALIS_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARSORBITALIS_SIZE_UCBERKELEYAV1451_10_17_16,object,80,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PERICALCARINE_UCBERKELEYAV1451_10_17_16,object,87,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_POSTCENTRAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,object,84,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PRECENTRAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PRECENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PRECUNEUS_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_PRECUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_SUPRAMARGINAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_SUPRAMARGINAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_TEMPORALPOLE_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_TEMPORALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_UNKNOWN_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV1451_10_17_16,object,79,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_BANKSSTS_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_BANKSSTS_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,object,87,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_CUNEUS_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_CUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,object,84,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_ENTORHINAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_ENTORHINAL_SIZE_UCBERKELEYAV1451_10_17_16,object,84,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_FRONTALPOLE_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,object,77,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_FUSIFORM_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_FUSIFORM_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_INFERIORPARIETAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_INSULA_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_INSULA_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_LINGUAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_LINGUAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,81,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARACENTRAL_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARACENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARSOPERCULARIS_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARSOPERCULARIS_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARSORBITALIS_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARSORBITALIS_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PERICALCARINE_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PERICALCARINE_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_POSTCENTRAL_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PRECENTRAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PRECENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PRECUNEUS_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_PRECUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_SUPRAMARGINAL_UCBERKELEYAV1451_10_17_16,object,87,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_SUPRAMARGINAL_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_TEMPORALPOLE_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_TEMPORALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_UNKNOWN_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
CTX_RH_UNKNOWN_SIZE_UCBERKELEYAV1451_10_17_16,object,78,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_ACCUMBENS_AREA_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV1451_10_17_16,object,78,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_AMYGDALA_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_AMYGDALA_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CAUDATE_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CAUDATE_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CEREBELLUM_CORTEX_UCBERKELEYAV1451_10_17_16,object,87,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CHOROID_PLEXUS_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV1451_10_17_16,object,81,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_HIPPOCAMPUS_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_INF_LAT_VENT_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_INF_LAT_VENT_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_LATERAL_VENTRICLE_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_PALLIDUM_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_PALLIDUM_SIZE_UCBERKELEYAV1451_10_17_16,object,84,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_PUTAMEN_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
